source,source_id,title,summary,s_category,provider,region,target_group,target_tags,target_age,target_age_min,target_age_max,target_detail,income_condition,startup_stage,support_type,apply_start,apply_end,additional_conditions,required_documents,application_method,detail_url,_scope,_scope_reason,norm_title,norm_provider,norm_period,category,subcategory
youth,20260428005400212891,언박싱 미!,"관내에 있는 고립이나 은둔감을 느끼는 청년들에게
정서안정을 위한 상담, 체험, 외부활동 프로그램등을 지원",복지/문화,경기도 평택시,경기도 평택시,0013010 | 0049010,청년,만 19세 ~ 만 39세,19,39,,소득조건코드=0043001 / 소득범위=0~0,,"❍ 참여기간 : 2026. 5. ~ 11.
❍ 프로그램 : 매주 수요일 14:00, 청년지원센터에서 실시
❍ 신청방법 : 홍보물 내 QR코드 스캔을 통해 구글폼 링크 접속 후 설문조사
❍ 사업대상 : 평택시 관내에 거주하는 고립이나 은둔감을 느끼는 청년
❍ 사업내용 : 전문상담 / 참여 프로그램 2개 영역 동시 진행
❍ 선정안내 : 2026. 4. 29. (수)부터 순차적으로 안내 (신청상황에 따라 변동 가능)
❍ 사업내용 (참여 프로그램)

프로그램
주요 내용
일상회복 챌린지
 - 총 4회기 구성
 - 생활습관 개선을 위한 챌린지, 향후 프로그램을 위한 라포 형성 등
단계별 자립
 - 총 4회기 구성
 - 심리, 생활, 관계, 경제적 자립 주제의 교육을 통해 일상회복 도모
진로‧직업 교육
 - 총 4회기 구성 (자기 이해 → 진로 설계 → 직업 탐색 → 지원 연계)
 - 프로그램을 통해 구직을 원하는 경우 고용복지플러스센터를 통한 구직 연계
AI활용 업무 교육
 - 총 4회기 구성 (Chat GPT, Claude, Gemini 등 주요 LLM모델 활용)
 - AI를 활용한 미디어 콘텐츠 제작 및 공유
의사소통 ‧ 갈등관리
 - 총 4회기 구성
 - 의사소통 유형 확인, 갈등 관리 기술, 경청 기술 습득을 통한 대인관계 기능 강화
공예 체험
 - 1회기 구성 (가죽공예 체험)
 - 생산물 직접 제작을 통한 자기 효능감 강화 효과 기대
유기동물 봉사활동
 - 총 2회기 구성 (화성시 소재 유기견/유기묘 보호소 “반려마루” 방문)
 - 봉사활동을 통한 성취감 획득, 외부 참여활동을 통한 유대감 형성 기대
외부 나들이 활동
 - 1회기 구성 (경기도 광주시 소재 “화담숲” 방문)
 - 외부 환경 적응, 정서적 환기 통한 사회 참여 확장 기반 마련


* 선착순 참여 인원 마감시 신청이 조기종료 될 수 있으며, 프로그램은 일정에 따라 변동될 수 있음.
❍ 사업내용 (상담 프로그램)
 - 초기상담 2회 실시 (심리검사 및 해석, 현재 주로 인지하는 문제 등 분석)
 - 전문상담 실시 (초기상담 후 상담 회기 수 결정)
❍ 기타 문의사항
 - 031-691-9917 (평택시 청년지원센터)",20260417 ~ 20260531,        ,,,홍보물 내 QR코드 통해 설문조사 참여로 신청,https://m.site.naver.com/24BMS,main,primary,언박싱미,경기도평택시,20260417 ~ 20260531~,금융･복지･문화,취약계층 및 금융지원
youth,20260428005400212890,2026년 전주시 소규모점포 청년창업 지원,특색 있는 점포 창업을 희망하는 지역 청년에게 컨설팅 및 사업화 자금을 지원하여 청년 자립·성장 유도,인력/일자리,전북특별자치도 전주시,전북특별자치도 전주시,"1. 국세 또는 지방세 체납 중인 자(단, 최종 선발 이후 완납하는 경우 가능)
2. 업종에 관계없이 타 사업자등록을 유지하려는 자
3. 재직 청년(신청일 기준 건강보험 직장가입자)
4. 재학 청년
5. 사업 운영 점포 건물주(임대인)의 배우자 및 직계존비속
6. 2026년 타 창업 지원사업과 동일 내용으로 중복지원 불가
7. 공고일 기준 3년 이내 동일 내용으로 타 창업 지원사업의 사업화 자금 지원을 받은 자
8. 본인 명의 계좌 개설이 불가하거나, 금융자산 압류가 진행 중인 자
9. 기타 전주시장이 참여 제한 사유가 있다고 인정하는 자(위법행위 등) | 0013003 | 0049010",청년,만 18세 ~ 만 39세,18,39," ① 전주시에 거주 중인 18~39세 청년 <공고일 기준 생년월일 : 1986.2.13.∼2008.2.12.> 
 ② 전주시 내 연면적 99㎡이하 점포 창업 예정자 
    ※ 2026년 6월 이내 창업(실제 점포 운영) 가능한 자
 ③ 직장건강보험(피부양자 제외) 미가입 되어있는 자",소득조건코드=0043001 / 소득범위=0~0,,"사업화자금(팀별 최대1,500만원), 창업 맞춤 컨설팅 ",20260219 ~ 20260312,20271231,"① 전주시에 거주 중인 18~39세 청년 <공고일 기준 생년월일 : 1986.2.13.∼2008.2.12.> 
 ② 전주시 내 연면적 99㎡이하 점포 창업 예정자 
    ※ 2026년 6월 이내 창업(실제 점포 운영) 가능한 자
 ③ 직장건강보험(피부양자 제외) 미가입 되어있는 자

<사업설명회 개최>
· 일 시 : 2026. 3. 6.(금) 오후 4시
· 장 소 : 전주시 소통협력센터 2층 컨퍼런스룸 (전주시 완산구 기린대로 209)
· 내 용 : 2026년 전주시 소규모점포 청년창업 지원사업 안내","<필수>
1. 지원 신청서
2. 사업계획서
3. 서약서 
4. 개인정보 수집·이용·제공 동의서
5. 주민등록 초본
6. 가족관계증명서 각1부(본인기준1, 부(父)기준1, 모(母)기준1, 총3부)
7. 국세 완납증명서 및 지방세 완납증명서 각1부
8. 사실증명(사업자등록사실여부 또는 총사업자등록내역)
9. 건강보험 자격득실확인서
10. 소상공인지식배움터 온라인 교육 수료증 2부(반드시 2과목 이상 수료)



","- (방문접수) 전주시 완산구 노송광장로 29, 전주시청 별관 9층  청년일자리과 청년내일팀
- (이메일접수) mj6632@korea.kr ",https://www.jeonju.go.kr/youth/index.9is,main,primary,2026년전주시소규모점포청년창업지원,전북특별자치도전주시,20260219 ~ 20260312~20271231,일자리,창업
youth,20260428005400212889,2026년 출향(전입)청년 채용 전주기업 취업지원,중소기업의 인력난을 해소하고 청년 고용의 기회를 확대하는 동시에 청년의 지역정착 지원,인력/일자리,전북특별자치도 전주시,전북특별자치도 전주시,"• 소비 향락업 등 업종 
 ① 『중소기업 인력지원 특별법』 제3조 및 같은 법 시행령 제2조에서 정하는 업종
    (일반유흥 주점업, 무도유흥 주점업, 기타 주점업, 기타 사행시설 관리 및 운영업, 무도장 운영업 등)
 ② 『청소년 보호법』 제2조 제5호의 ‘청소년 유해업소’, 『풍속영업의 규제에 관한 법률』 제2조, 『사해행위 등 규제 및 처벌 특례법』 제2조에 해당하는 업종
    (단란주점, 유흥주점, 노래연습장업, 비디오감상실업, 무도장업, 복권발행업 등)
• 국가 및 공공기관 등
• 『공직자 윤리법』 제3조의 2에 따른 공직 유관단체
• 임시 및 일용 인력 공급업, 근로자 파견업 등 근로자를 해당 사업주가 직접 사용하지 아니하는 사업주
• 『근로기준법』 제43조의2에 따라 임금 등을 체불하여 명단이 공개 중인 사업주
• 고용보험료 체납기업
• 3개월 미만의 계절적·일시적 인력수요 사업체(예, 계절적 농수산물 가공업체)
• 학원(「학원의 설립·운영 및 교습소에 관한 법률」 및 「도로교통법」에 의한 학원)
• 숙박·음식업종 사업체(다만, 호텔업·휴양콘도 사업체는 가능)
• 『산업안전보건법』 제10조에 따라 중대재해 발생 등으로 명단이 공표된 사업장
• 『고용보험법 시행령』 제56조제2항(부정행위에 따른 지원금 등의 지급제한)에 따른 지원금 지급제한 기간 내(최대 12개월)에 있는 사업주
• 출향청년 취업자 채용 이전 1개월 이내에 정리해고 등 근로자의 귀책사유 없는 인위적 감원이 있는 기업
• 노사분규 중인 사업장 등 출향청년 취업근무가 정상적으로 진행되기 어려운 사업장
• 출향청년 취업 신청자의 직계존속이 경영하는 사업장 
• 정부 및 시의 다른 재정지원 일자리사업에 중복하여 참여 중인 기업
• 기타 출향청년 채용 지원사업의 사업목적과 취지에 적정하지 않다고 판단하는 기업 | 0013001 | 0049010","중소기업,청년",만 18세 ~ 만 39세,18,39,,소득조건코드=0043001 / 소득범위=0~0,,"- 기    업 : 청년 채용 1인당 월 100만원씩 12개월간 지원
* 수습기간 2개월 포함 최대 12개월
- 청    년 : 장려금 최대 900만원 지원(6·12·24개월 경과 시 각 300만원 지급)",20260115 ~ 20260130,20261231,"<지원대상>
- 기    업 : 전주시 소재 상시근로자 3인 이상 고용보험 가입 기업으로 상시 고용인원 외 추가로 청년을 채용하고 월 급여액을 최저임금이상 지급 가능한 기업
- 청    년 : 18세~39세 전주시 전입 청년으로 참여기업에서 6개월 미만 근무한 아래의 자격요건을 충족하는 자","<필수>
 1. 출향청년 채용지원 신청서(기업용) 1부
 2. 확인서(기업용) 1부
 3. 출향청년 취업지원 신청서(참여자용) 1부
 4. 개인정보 이용에 관한 동의서(기업용, 개인용) 각 1부
 5. 출향청년 채용 선발자 명단통보서(기업용) 1부
 6. 출향청년 채용약정서 1부.
 7. 표준근로계약서 1부.
 8. 출향청년 채용지원 협약서 2부. (월, 일 미기재)
 9. 사업자등록증 1부.
10. 국세·지방세 완납증명서 각 1부
11. 고용보험 자격취득자 명부 1부(신청일 직전 3개월 매월 말일 기준 각 1부, ‘26년 1월 말 기준 1부.)","  - (방문접수) 점심시간(12:00∼13:00) 제외, 기간 중 평일(9:00~18:00)
  - (등기우편) ’26. 1. 30.(금) 우체국 소인분까지 인정
  - 방문 및 등기우편 접수처 : 전주시청 청년일자리과 청년내일팀(전주시 완산구 노송광장로 29, 전주시청별관 9층)",https://www.jeonju.go.kr/youth/index.9is,main,primary,2026년출향전입청년채용전주기업취업지원,전북특별자치도전주시,20260115 ~ 20260130~20261231,일자리,취업
youth,20260427005400212884,진주시 일자리 지원센터 운영,"구인 구직 신청, 취업상담 및 알선, 이력서 및 자기소개서 컨설팅 등을 통한 일자리 지원 및 취업 지원 서비스 제공",인력/일자리,경상남도 진주시 우주항공경제국,경상남도 진주시 인구청년정책관,0013003 | 0049010,청년,만 0세 ~ 만 0세,,,,소득조건코드=0043001 / 소득범위=0~0,,"진주시 일자리 지원센터 운영
○ 지원대상 : 관내 구인기업 및 구직자
○ 지원내용 : 취업상담 및 알선, 이력서 컨설팅 등 취업지원
○ 이용방법 : 방문신청(구직) 및 온라인 신청(구인)
○ 문의처 : 일자리경제과 일자리지원센터 055-749-8185",20260101,20261231,,, 방문신청(구직) 및 온라인 신청(구인),https://gyeongnam.work.go.kr/jinju/main.do,main,primary,진주시일자리지원센터운영,경상남도진주시우주항공경제국,20260101~20261231,일자리,취업
youth,20260427005400212883,「2026년 지역창업특화지원」AI기반 디지털 창업풀패키지 교육생 모집,"○ AI 기반 디지털 창업 역량강화 오프라인 교육 과정 운영
· (과정1) AI 비즈니스 모델(BM) 고도화 및 사업 성공 PT 제작 과정
· (과정2) AI 기반 노코딩 웹사이트 제작 및 디지털 창업 실무 과정",인력/일자리,광주시청,광주시청,0013010 | 0049010,청년,만 1세 ~ 만 99세,,,,소득조건코드=0043001 / 소득범위=0~0,,"○ 교육과정(오프라인)
· (과정1) ChatGPT 활용 수익형 BM 고도화 및 Gamma·Canva 기반 AI 투자유치(IR) PT 제작·발표 실무 컨설팅
· (과정2) 생성형 AI 기반 코딩 없는 웹사이트(Landing Page) 구축·배포 실습 및 디지털 마케팅·운영 전략

○ 교육신청 기간
· (과정1) 2026. 4.21.(화) ~ 4.30.(목)
· (과정2) 2026. 4.21.(화) ~ 2026. 5. 4.(월)

○ 교육일정/시간
· (과정1) 5. 3.(일) / 5.10.(일) / 5.17.(일) 14:00~18:00, 총 12시간(4시간×3회)
· (과정2) 5. 7.(목) / 5.12.(화) / 5.14.(목) / 5.19.(화) / 5.21.(목) / 5.26.(화) 19:00~21:00, 총 12시간(2시간×6회)

○ 수료기준/혜택
· 과정 80% 이상 수강 시 진흥원장 명의 수료증 발급
· 우수 수료자 대상 후속 창업지원 프로그램 연계 등",20260421 ~ 20260430,        ,,,"○ ‘교육 참가신청서’ 작성 후 메일(ivory@gicon.or.kr) 접수
○ 신청폼 작성 및 제출
· PT 제작 및 발표 컨설팅: (네이버폼)
· 웹사이트 제작 및 디지털 창업 실무: (네이버폼)",https://youth.gwangju.go.kr/www/50?siteId=www&policyId=1349&url=%2Fwww%2Fpolicy%2FgjYgPolicyView,main,primary,2026년지역창업특화지원ai기반디지털창업풀패키지교육생모집,광주시청,20260421 ~ 20260430~,일자리,창업
youth,20260427005400212882,로컬 스타트업 히어로즈(Heroes) 지원사업 초기창업기업 모집,"○ 2026 지역산업맞춤형 일자리지원 자치구 특화사업
· 기업 경영에 어려움을 겪는 초기창업기업 대상 사업 안정화 및 내실 성장·도약 지원",인력/일자리,광주시청,광주시청,0013010 | 0049010,"스타트업,청년,초기창업기업",만 1세 ~ 만 39세,,39,,소득조건코드=0043001 / 소득범위=0~0,,"○ 지원금
· 최대 550만원 지원(컨설팅 포함, 선정평가 결과에 따라 차등 지원)
· 자부담금 20% 이내 부담(추후 사업선정 시 별도 설명 예정)
· 부가세 신청자 부담(지원금 기준은 공급가액 기준)

○ 기업 컨설팅 지원
· 기업진단, 분야별 맞춤 컨설팅 지원

○ 피봇팅(Pivoting) 지원
· 기업진단, 피봇팅 유형에 따른 기업별 BM 제시, 사업전환 지원

○ 사업화 지원
· 제품, 마케팅 등 기업 경쟁력 강화를 위한 사업화 지원",20260420 ~ 20260529,        ,"○ 신청제외 대상
· 대기업 운영 프렌차이즈 직영점 또는 가맹점, 무점포 사업자
· 공고일 기준 정부 지원 사업 중복으로 참여한 자
· 허위 또는 부정한 방법으로 신청한 사업자
· 정부기관 및 지자체 각종 지원사업 제재중 또는 참여제한 해당자
· 계좌제 훈련생 및 정부지원 유사사업 참여중인 자
· 금융기관 등 채무 불이행 규제중인 자(마감일 이전 규제 해제 증명 시 신청 가능)
· 국세 또는 지방세 체납으로 규제중인 사업자
· 정부지원사업 참여 제한 업종(부동산업, 임대업, 유흥업, 주류, 오락, 숙박, 노래방 등)",☞ 자세한 내용은 붙임파일을 확인해주시기 바랍니다.,"○ 서식 다운로드 후 제출
· 동강대학교 창업보육센터 홈페이지(dcbi.dkc.ac.kr) 공지사항에서 지원서 양식 다운로드 → 작성 후 제출
○ 접수방법
· 우편: (61200) 광주광역시 북구 동문대로 50, 동강대학교 산학협력관 3층 302호(접수마감일 도착분에 한함)
· 이메일: persephone66@naver.com",https://youth.gwangju.go.kr/www/50?siteId=www&policyId=1350&url=%2Fwww%2Fpolicy%2FgjYgPolicyView,main,primary,로컬스타트업히어로즈heroes지원사업초기창업기업모집,광주시청,20260420 ~ 20260529~,일자리,창업
youth,20260427005400212881,2026년 반려동물 전문인력 양성 교육생 모집,반려동물 관련 자격증 취득을 위한 교육비를 지원하여 지역내 반려동물전문인력 양성 및 취업기회 제공,교육/멘토링,광주시청,광주시청,0013010 | 0049010,청년,만 19세 ~ 만 39세,19,39,,소득조건코드=0043001 / 소득범위=0~0,,"◆ 교육과정
- (과정명) 펫시터․반려동물관리사 자격증 취득 통합과정

◆ 교육비용 : 전액지원 (단, 협회자격증 취득에 따른 협회 가입비는 자부담) ",20260424 ~ 20260506,        ,,"가. 주민등록등본 1부
나. 신청서 및 자기소개서 1부(반려경험, 자격증 취득 후 계획 등 500자 내외)
다. 동물분야와 관련한 면허증, 자격증, 졸업증서, 경력증명서 등 각 1부(해당 시)",◆ 접수방법 : pdh0806@korea.kr 으로 서류 제출,https://youth.gwangju.go.kr/www/50?siteId=www&policyId=1351&url=%2Fwww%2Fpolicy%2FgjYgPolicyView,main,primary,2026년반려동물전문인력양성교육생모집,광주시청,20260424 ~ 20260506~,교육･직업훈련,온·오프라인교육
youth,20260427005400212880,2026년 시제품 제작 프로그램(양산 연계 지원 과정),창업 아이디어 보유 창업자 대상 시제품 제작 및 양산 연계 지원을 통한 아이디어 실현 가능성 검증·제품화 지원,인력/일자리,광주시청,광주시청,0013010 | 0049010,청년,만 1세 ~ 만 99세,,,,소득조건코드=0043001 / 소득범위=0~0,,"○ 시제품 제작 지원
· 센터 보유 전문장비(산업용 3D프린터, CNC, 레이저 커팅기 등) 활용 시제품 제작 지원

○ 재료비 지원
· 시제품 제작 및 양산 진행 시 재료비 지원(팀당 최대 6,000,000원 이내)
· 지원 불가 항목: 디자인 비용, 모델링 비용, 기타 용역비, 가공비, 특허 출원 비용 등

○ 멘토링·교육 프로그램
· CSU창작마을센터 ‘CSU 소싱 디렉팅 솔루션’ 1:1 멘토링 지원(필수 참여)
· AI 활용 & PPT 제작, AI 자동화 설계, AI 홍보콘텐츠 제작, 숏폼 콘텐츠 제작 등 창업 실무 교육(선택 참여)",20260422 ~ 20260508,        ,,☞ 자세한 내용은 붙임파일을 확인해주시기 바랍니다.,"○ 제출 방식
· 모집 마감일 17시까지 이메일 제출: csumaker@chosun.ac.kr
· QR코드 공고문 확인 후 신청",https://youth.gwangju.go.kr/www/50?siteId=www&policyId=1352&url=%2Fwww%2Fpolicy%2FgjYgPolicyView,main,primary,2026년시제품제작프로그램양산연계지원과정,광주시청,20260422 ~ 20260508~,일자리,창업
youth,20260427005400212879,지역사회서비스 청년사업단 운영,"- 청년사회서비스사업단 구성·운영 및 청년 인력(2명) 인건비 지원
 - 도내 청년 대상 지역사회서비스 제공 지원",인력/일자리,제주특별자치도 복지정책과,제주특별자치도경제통상진흥원 경영본부 청년센터,0013010 | 0049010,청년,만 19세 ~ 만 34세,19,34,,소득조건코드=0043001 / 소득범위=0~0,,※ 일몰사업으로 운영되지 않음,20260101 ~ 20260101,20260101,-,,-,https://jejuyouthdream.com/policy/detail/103,main,primary,지역사회서비스청년사업단운영,제주특별자치도복지정책과,20260101 ~ 20260101~20260101,일자리,취업
youth,20260427005400212878,청년 일 경험(기업탐방형) 프로그램 운영,- 청년들에게 다양한 직업세계와 산업현장에 대한 체험기회를 제공하고 우수한 중소기업에 대한 정보 제공을 통해 청년의 일 경험 확대 및 중소기업 취업활성화 도모,인력/일자리,제주특별자치도고용센터,제주특별자치도경제통상진흥원 경영본부 청년센터,0013003 | 0049010,청년,만 15세 ~ 만 34세,15,34,,소득조건코드=0043001 / 소득범위=0~0,,※ 일몰사업으로 운영되지 않음,20260101 ~ 20260101,20260101,,,,https://jejuyouthdream.com/policy/detail/104,main,primary,청년일경험기업탐방형프로그램운영,제주특별자치도고용센터,20260101 ~ 20260101~20260101,일자리,취업
youth,20260427005400212877,신성장산업-청년인재플러스사업,- 신성장산업 기반 업종 중 청년 채용 시 인건비 지원,인력/일자리,제주특별자치도 노동일자리과,제주특별자치도경제통상진흥원 경영본부 청년센터,0013010 | 0049010,청년,만 0세 ~ 만 0세,,,,소득조건코드=0043001 / 소득범위=0~0,,※ 신규 모집 받지 않음,20260101 ~ 20260101,20260101,,,,https://jejuyouthdream.com/policy/detail/105,main,primary,신성장산업청년인재플러스사업,제주특별자치도노동일자리과,20260101 ~ 20260101~20260101,"일자리,일자리,일자리","취업,재직자,권익보호"
youth,20260427005400212876,제주 일자리 재형저축 사업,ㅇ 근로자 1인당 월 25만원 5년간 지원,복지/문화,제주특별자치도 노동일자리과,제주특별자치도경제통상진흥원 경영본부 청년센터,0013001 | 0049010,청년,만 15세 ~ 만 39세,15,39,,소득조건코드=0043001 / 소득범위=0~0,,※ 신규 모집 받지 않음,20260101 ~ 20260101,20260101,,,,https://jejuyouthdream.com/policy/detail/106,main,primary,제주일자리재형저축사업,제주특별자치도노동일자리과,20260101 ~ 20260101~20260101,금융･복지･문화,취약계층 및 금융지원
youth,20260427005400212875,(정부)내일채움공제 가입장려금 지원사업,"- 가입 축하금, 유지 축하금(30개월), 만기 축하금(공제 만기 시) 지원",복지/문화,제주특별자치도 노동일자리과,제주특별자치도경제통상진흥원 경영본부 청년센터,0013010 | 0049010,청년,만 15세 ~ 만 34세,15,34,,소득조건코드=0043001 / 소득범위=0~0,,※ 신규모집 받지 않음,20260101 ~ 20260101,20260101,,,,https://jejuyouthdream.com/policy/detail/107,main,primary,정부내일채움공제가입장려금지원사업,제주특별자치도노동일자리과,20260101 ~ 20260101~20260101,금융･복지･문화,취약계층 및 금융지원
youth,20260424005400212874,진주시 사회초년생 운전면허 취득비용 지원사업,사회초년생의 경제적 부담 완화 및 사회 진출 역량 강화,복지/문화,경상남도 진주시 인구청년정책관,경상남도 진주시 인구청년정책관,"제외기준
   - 2025. 11. 13. 이전 운전면허 취득자(소급 지원 불가)
   - 거짓이나 그 밖의 부정한 방법으로 신청하는 경우
   - 신청서류 미비(서류 보완요청 기한 내 미제출 등), 판독 불가 등
   - 국가기관·타 지자체·공공기관 등 유사사업 지원 이력이 있는 경우 | 0013010 | 0049010",청년,만 18세 ~ 만 19세,18,19,"지원대상 : 다음 요건을 모두 충족하는 자
- 연    령 : 18세 ~ 19세 (2007년생 ~ 2008년생)
- 주    소 : 2025.12.31.(이전)부터 지급일까지 계속 진주시에 주민등록을 둔 자
- 취득기준 : 2026. 1. 1.이후 자동차 운전면허(1·2종 보통) 신규 취득자
※ 단, ‘25.11.13. 이전부터 계속하여 진주시에 주소를 두고 있는 자가‘25.11.13.(수능일) 이후 운전면허를 취득한 경우 소급 지원(첫 시행을 감안)
- 취득기한 : [2007년생] 2026.12.31.까지 / [2008년생] 2027.12.31.까지
※ 매년 당해연도 18세*를 다음 연도 12. 31.까지 지원 예정
    * 18세가 되는 연도의 직전 연말(이전)부터 진주시에 계속 주민등록이 되어 있는 자에 한함.",소득조건코드=0043001 / 소득범위=0~0,,"2026년 사회초년생 운전면허 취득비용 지원사업
- 지원대상 : 18 ~ 19세 청년(2007년생 ~ 2008년생)
※ 매년 당해연도 18세를 다음연도(19세) 12. 31.까지 지원
- 지원내용 : 1인당 10만 원 모바일 진주사랑상품권 지원(생애 1회) 
※ 면허 취득비용이 10만원 미만인 경우, 5천원(미만 절사) 단위로 실비 지원",        ,        ,"지원대상 : 다음 요건을 모두 충족하는 자
- 연    령 : 18세 ~ 19세 (2007년생 ~ 2008년생)
- 주    소 : 2025.12.31.(이전)부터 지급일까지 계속 진주시에 주민등록을 둔 자
- 취득기준 : 2026. 1. 1.이후 자동차 운전면허(1·2종 보통) 신규 취득자
※ 단, ‘25.11.13. 이전부터 계속하여 진주시에 주소를 두고 있는 자가‘25.11.13.(수능일) 이후 운전면허를 취득한 경우 소급 지원(첫 시행을 감안)
- 취득기한 : [2007년생] 2026.12.31.까지 / [2008년생] 2027.12.31.까지
※ 매년 당해연도 18세*를 다음 연도 12. 31.까지 지원 예정
    * 18세가 되는 연도의 직전 연말(이전)부터 진주시에 계속 주민등록이 되어 있는 자에 한함.","① 주민등록초본(신청월 발급분, 최근 5년간 주소 및 신고일 포함)
② 운전면허증 사본
③ 운전경력증명서(전체 경력)
④ 취득비용 증빙자료(면허시험 응시료, 학원 수강료 영수증 등)",진주시 청년 온라인플랫폼 온라인 신청,https://young.jinju.go.kr/young/,main,primary,진주시사회초년생운전면허취득비용지원사업,경상남도진주시인구청년정책관,,금융･복지･문화,문화활동 및 생활지원
youth,20260424005400212873,진주시 중소기업 청년채용 지원사업,신규채용 인건비 지원을 통해 기업의 재정 부담을 완화하고 청년의 지역 정착을 유도하여 지역경제 활성화 도모,인력/일자리,경상남도 진주시 인구청년정책관,경상남도 진주시 인구청년정책관,0013010 | 0049010,"중소기업,청년",만 18세 ~ 만 39세,18,39,"지원조건
   - 채용 : 진주시에 전입하거나 거주하는 18~39세 미취업 청년 신규 채용
            ※ 타 지역 거주자는 사업참여자로 선정된 날로 1개월 이내 전입신고 필수
   - 고용 : 청년을 정규직 근로자(주 40시간 이상)로 채용 후 5개월 이상 고용 유지
   - 임금 : 사업참여기간 동안 평균 월 급여가 250만 원(세전 기준) 이상",소득조건코드=0043003 / 소득범위=0~0 / 임금 : 사업참여기간 동안 평균 월 급여가 250만 원(세전 기준) 이상,,"- 지원인원 : 총 20명(청년채용, 기업당 최대 2명) 
- 지원대상 : 구인 계획이 있는 진주시 소재 상시근로자 3인 이상 중소기업
- 지원내용 : 미취업 청년 신규 채용 시 청년 1명당 최대 500만원 인건비 지원(월 100만원*5개월)",20260325 ~ 20260408,20261231,"지원조건
   - 채용 : 진주시에 전입하거나 거주하는 18~39세 미취업 청년 신규 채용
            ※ 타 지역 거주자는 사업참여자로 선정된 날로 1개월 이내 전입신고 필수
   - 고용 : 청년을 정규직 근로자(주 40시간 이상)로 채용 후 5개월 이상 고용 유지
   - 임금 : 사업참여기간 동안 평균 월 급여가 250만 원(세전 기준) 이상","신청서 및 개인정보 제공 동의서, 사업자등록증 및 법인등기부등본,중소기업 확인서, 국세․지방세 완납증명서, 4대 보험 가입자명부 및 완납증명서, 사업주 가족관계증명서 등",참여 기업 : 「진주시 청년온라인플랫폼」 신청,https://young.jinju.go.kr/young,main,primary,진주시중소기업청년채용지원사업,경상남도진주시인구청년정책관,20260325 ~ 20260408~20261231,일자리,취업
