source,source_id,title,summary,s_category,provider,region,raw_target_group,raw_support_type,raw_target_age,raw_income_condition,raw_startup_stage,raw_additional_conditions,raw_required_documents,raw_application_method,raw_period_text,_scope,_scope_reason,_dup_candidate,_dedupe_key,norm_title,norm_provider,norm_period,norm_detail_url,raw_detail_url
biz,PBLN_000000000121337,콘텐츠 해외 투자유치 지원 프로그램 U-KNOCK 2026 in Japan 참가기업 모집 공고,"<p>문화체육관광부와 한국콘텐츠진흥원에서 IP/엔터 기반 콘텐츠 기업을 대상으로 U-KNOCK 파트너스 투자연계 기반 콘텐츠 전문 해외 IR 프로그램을 지원해드리는 사업입니다.</p><p><br></p><p style=""line-height: 1.8;"">☞ IP/엔터 기반 콘텐츠 기업</p><p style=""line-height: 1.8;"">- 원천 IP(Track A) : 원천 IP 보유기업(웹툰, 웹소설, 캐릭터IP, 라이선싱 등)</p><p style=""line-height: 1.8;"">- 영상/콘텐츠 (Track B) : 영상ㆍ콘텐츠 기업(드라마, 영화, 애니메이션, 예능, 게임, AI기반  영상 콘텐츠 등)</p><p style=""line-height: 1.8;"">- 엔터/팬덤 (Track C) : 엔터ㆍ팬덤 사업 영위 기업(K-Pop, 라이브공연, 팬덤플랫폼 등)</p><p><br></p><p style=""line-height: 1.8;"">☞ 파트너스 및 투자사 매칭, 상시 및 현지 IR 및 네트워크, 이동비 지원</p><p style=""line-height: 1.8;"">※ 자세한 지원내용 공고문 참조</p>",판로/수출,한국콘텐츠진흥원,문화체육관광부,중소기업,해외진출,,,,,온라인 접수 (KOCCA 사업관리시스템),온라인 접수 (KOCCA 사업관리시스템),2026-04-27 ~ 2026-05-11,main,primary,False,콘텐츠해외투자유치지원프로그램uknock2026injapan참가기업모집공고|한국콘텐츠진흥원|20260427~20260511,콘텐츠해외투자유치지원프로그램uknock2026injapan참가기업모집공고,한국콘텐츠진흥원,20260427~20260511,www.bizinfo.go.kr/sii/siia/selectsiia200detail.do?pblancid=pbln_000000000121337,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121337
biz,PBLN_000000000121336,[경북] 칠곡군 2026년 소상공인 카드수수료 지원사업 참여점포 모집 공고,"<p>경상북도경제진흥원에서는 국내외 경기침체로 어려움을 겪고 있는 소상공인들을 위한 ‘소상공인 카드수수료 지원사업’ 참여점포를 다음과 같이 모집하오니 많은 신청 부탁드립니다.</p><p><br></p><p style=""line-height: 1.8;"">☞ ’25년도 연매출액이 1억 원 이하이며,사업자등록증 상의 소재지가 칠곡군인 소상공인</p><p style=""line-height: 1.8;"">※ 매출액은 부가가치세과세표준증명원 혹은 면세사업자수입금액증명원을 기준으로 함</p><p><br></p><p style=""line-height: 1.8;"">☞ 전년도 카드매출액의 0.4% 지원</p><p style=""line-height: 1.8;"">- 업체당 최저 5만원 최대 40만원 한도</p><p style=""line-height: 1.8;"">※ 지원금 산정방법 : ’25년 카드 매출액 / 1.1 * 0.4%</p>",경영,경상북도경제진흥원,경상북도,소상공인,디자인/상품화/사업화,,,,,"온라인 접수 및 방문 접수
- 온라인 : 행복카드.kr
- 접수처
ㆍ읍, 면, 동 행정복지센터
ㆍ 경상북도경제진흥원 4층 민생경제지원팀(구미시 이계북로 7)
ㆍ 칠곡군 소상공인연합회(칠곡군 왜관읍 석전로 157-2)","온라인 접수 및 방문 접수
- 온라인 : 행복카드.kr
- 접수처
ㆍ읍, 면, 동 행정복지센터
ㆍ 경상북도경제진흥원 4층 민생경제지원팀(구미시 이계북로 7)
ㆍ 칠곡군 소상공인연합회(칠곡군 왜관읍 석전로 157-2)",예산 소진시까지,main,primary,False,경북칠곡군2026년소상공인카드수수료지원사업참여점포모집공고|경상북도경제진흥원|,경북칠곡군2026년소상공인카드수수료지원사업참여점포모집공고,경상북도경제진흥원,,www.bizinfo.go.kr/sii/siia/selectsiia200detail.do?pblancid=pbln_000000000121336,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121336
biz,PBLN_000000000121335,[광주] 2026년 지역기업 성장사다리 지원사업 통합 공고(일반기업),"<p>2026년도 중소벤처기업부와 광주광역시가 지원하는 지역기업 성장사다리 지원사업 수행자로 지정된 (재)광주테크노파크에서 지원대상별 지원 프로그램을 안내하오니, 해당 프로그램 참여를 희망하는 광주 지역 중소기업의 많은 신청 바랍니다.</p><p><br></p><p style=""line-height: 1.8;"">☞ 사업자등록증 상 본사가 광주지역 내 소재하며, 광주지역 주력산업분야(바이오, 에너지, 모빌리티)를 영위하는 중소기업</p><p style=""line-height: 1.8;"">- 잠재기업 : 공고일 기준 지역 내 창업기업 및 BI 이후 10년 이내 성장기업</p><div style=""line-height: 1.8;"">- 자율기획(수출,투자)기업 : 공고일 기준 수출 및 상장(IPO) 준비 기업</div><div style=""line-height: 1.8;"">※ 지원사업별 지원대상 상이</div><div><br></div><div style=""line-height: 1.8;"">☞ 잠재기업(실증트랙) : 기획지원, 시장분석, 제품고급화, 마케팅(최대 15백만원 이내) 지원</div><div style=""line-height: 1.8;"">- 잠재기업(POST-BI기업지원트랙) : 기획지원, 시장분석, 특허분석, 인증, 기술, 제품고급화, 마케팅, 전시참가(최대 10백만원 이내) 지원</div><div style=""line-height: 1.8;"">- 잠재기업(POST-BIAI연계트랙) : 기획지원, DX개발, 특허분석, 인증, 기술, 컨설팅, 마케팅, AI융합, 법률자문 지원</div><div style=""line-height: 1.8;"">- 수출ㆍ투자 기업 : 투자(상장) 트랙, 수출 트랙 지원</div><div style=""line-height: 1.8;"">※ 지원대상별 지원프로그램 상이</div>",경영,광주테크노파크,중소벤처기업부,중소기업,디자인/상품화/사업화,,,,,온라인 접수 (기업지원사업 관리시스템),온라인 접수 (기업지원사업 관리시스템),2026-04-22 ~ 2026-05-08,main,primary,True,광주2026년지역기업성장사다리지원사업통합공고|광주테크노파크|20260422~20260508,광주2026년지역기업성장사다리지원사업통합공고,광주테크노파크,20260422~20260508,www.bizinfo.go.kr/sii/siia/selectsiia200detail.do?pblancid=pbln_000000000121335,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121335
biz,PBLN_000000000121334,[경북] 의성군 2026년 소상공인 카드수수료 지원사업 참여점포 모집 공고,"<p>경상북도경제진흥원에서는 국내외 경기침체로 어려움을 겪고 있는 소상공인들을 위한 ‘소상공인 카드수수료 지원사업’ 참여점포를 다음과 같이 모집하오니 많은 신청 부탁드립니다.</p><p><br></p><p style=""line-height: 1.8;"">☞ ’25년도 연매출액이 1억 원 이하이며,사업자등록증 상의 소재지가 의성군인 소상공인</p><p style=""line-height: 1.8;"">※ 매출액은 부가가치세과세표준증명원 혹은 면세사업자수입금액증명원을 기준으로 함</p><p><br></p><p style=""line-height: 1.8;"">☞ 전년도 카드매출액의 0.4% 지원</p><p style=""line-height: 1.8;"">- 업체당 최저 5만원 최대 40만원 한도</p><p style=""line-height: 1.8;"">※ 지원금 산정방법 : ’25년 카드 매출액 / 1.1 * 0.4%</p>",경영,경상북도경제진흥원,경상북도,소상공인,디자인/상품화/사업화,,,,,"온라인 접수 및 방문 접수
- 온라인 : 행복카드.kr
- 접수처
ㆍ읍, 면, 동 행정복지센터
ㆍ 경상북도경제진흥원 4층 민생경제지원팀(구미시 이계북로 7)
ㆍ 의성군 소상공인연합회(의성군 의성읍 중앙길 54)","온라인 접수 및 방문 접수
- 온라인 : 행복카드.kr
- 접수처
ㆍ읍, 면, 동 행정복지센터
ㆍ 경상북도경제진흥원 4층 민생경제지원팀(구미시 이계북로 7)
ㆍ 의성군 소상공인연합회(의성군 의성읍 중앙길 54)",예산 소진시까지,main,primary,False,경북의성군2026년소상공인카드수수료지원사업참여점포모집공고|경상북도경제진흥원|,경북의성군2026년소상공인카드수수료지원사업참여점포모집공고,경상북도경제진흥원,,www.bizinfo.go.kr/sii/siia/selectsiia200detail.do?pblancid=pbln_000000000121334,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121334
biz,PBLN_000000000121333,[경기] 부천시 2026년 대만 K-뷰티엑스포 전시회 참가기업 모집 공고,"<p>부천산업진흥원에서는 부천시 화장품 산업의 경쟁력 강화를 위해 전문 전시회 참가를 지원하고, 해외 판로개척 및 비즈니스 성과 창출을 도모하고자 하오니 관심있는 기업의 많은 참여 바랍니다.</p><p><br></p><p>☞ 부천시 소재 뷰티 및 화장품관련산업 분야 중소제조기업, 부천시화장품기업협의회 가입기업</p><p>- 전시품목 : 화장품, 헤어, 네일, 향수 등 뷰티 관련 등</p><p><br></p><p>☞ 부스임차료 및 장치비 90%(1부스 기준), 통역, 편도운송료(70만원한도), 기타 운영 등 지원</p>",판로/수출,부천산업진흥원,경기도,중소기업,해외진출준비,,,,,온라인 접수(부천산업진흥원),온라인 접수(부천산업진흥원),2026-04-23 ~ 2026-05-08,main,primary,False,경기부천시2026년대만k뷰티엑스포전시회참가기업모집공고|부천산업진흥원|20260423~20260508,경기부천시2026년대만k뷰티엑스포전시회참가기업모집공고,부천산업진흥원,20260423~20260508,www.bizinfo.go.kr/sii/siia/selectsiia200detail.do?pblancid=pbln_000000000121333,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121333
biz,PBLN_000000000121332,[광주] 2026년 지역기업 성장사다리 지원사업 통합 공고(지정기업),"<p>2026년도 중소벤처기업부와 광주광역시가 지원하는 지역기업 성장사다리 지원사업 수행자로 지정된 (재)광주테크노파크에서 지원대상별 지원 프로그램을 안내하오니, 해당 프로그램 참여를 희망하는 광주 지역 중소기업의 많은 신청 바랍니다.</p><p><br></p><p style=""line-height: 1.8;"">☞ 지원사업별 지원대상 상이</p><p style=""line-height: 1.8;"">- 잠재기업(지역R&D전용) : 25년 지역혁신선도기업육성(R&D) 내역사업2(지역기업 역량강화) 선정기업</p><p style=""line-height: 1.8;"">- 스타기업 : 공고일 기준 광주지역 스타기업 지정 기업 + 지역특화프로젝트(1.0, 2.0) 레전드50+ 참여기업 선정된 기업</p><p style=""line-height: 1.8;"">- 지역혁신선도기업 : 공고일 기준 광주 지역 혁신 선도 기업 지정 기업</p><p style=""line-height: 1.8;"">- 초광역선도기업 : 공고일 기준 초광역선도기업 지정 기업</p><p><br></p><p style=""line-height: 1.8;"">☞ 지원대상별 지원프로그램 상이</p><p style=""line-height: 1.8;"">- 잠재기업(지역R&D전용) : 시제품제작, 지적재산권, 인증ㆍ시험분석(국내ㆍ국외), 컨설팅, 디자인 등 지원</p><p style=""line-height: 1.8;"">- 스타기업 : 컨설팅, 시제품제작, 지적재산권, 마케팅, 제품 고급화, 공동 수출지원 등 지원</p><p style=""line-height: 1.8;"">- 지역혁신선도기업 : 컨설팅(PM지원), 기술협업(기술지원), 거래협업(사업화지원) 지원</p><p style=""line-height: 1.8;"">- 초광역선도기업 : 컨설팅(PM지원), 기술협업(기술지원), 거래협업(사업화지원) 지원</p>",경영,광주테크노파크,중소벤처기업부,중소기업,디자인/상품화/사업화,,,,,온라인 접수 (기업지원사업 관리시스템),온라인 접수 (기업지원사업 관리시스템),2026-04-22 ~ 2026-05-08,main,primary,True,광주2026년지역기업성장사다리지원사업통합공고|광주테크노파크|20260422~20260508,광주2026년지역기업성장사다리지원사업통합공고,광주테크노파크,20260422~20260508,www.bizinfo.go.kr/sii/siia/selectsiia200detail.do?pblancid=pbln_000000000121332,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121332
biz,PBLN_000000000121331,[울산] 2026년 지역기업 판로개척 패키지 지원사업 기술개발인증 지원사업 모집 공고,"<p>신기술 제품의 우선구매 경쟁력 강화를 통한 지역기업 공공조달 판로개척을 지원하는「지역기업 판로개척 패키지 지원사업 기술개발 인증지원」참여기업을 다음과 같이 모집합니다.</p><p><br></p><p>☞ 공고일 기준 기술개발제품 인증 및 조달가점, 법정의무인증을 취득하였거나 연내 취득가능한 울산 소재 중소기업 </p><p><br></p><p style=""line-height: 1.8;"">☞ 인증획득 또는 시험비 실비의 80% 지원</p><p style=""line-height: 1.8;"">- 기술개발제품 인증지원 : 기업당 10백만원 이내</p><p style=""line-height: 1.8;"">- 조달가점, 법정의무인증, 시험비 지원 : 기업당 5백만원 이내</p>",기술,울산경제일자리진흥원,울산광역시,중소기업,시험/인증,,,,,온라인 접수 (울산통상지원시스템),온라인 접수 (울산통상지원시스템),2026-04-23 ~ 2026-05-14,main,primary,False,울산2026년지역기업판로개척패키지지원사업기술개발인증지원사업모집공고|울산경제일자리진흥원|20260423~20260514,울산2026년지역기업판로개척패키지지원사업기술개발인증지원사업모집공고,울산경제일자리진흥원,20260423~20260514,www.bizinfo.go.kr/sii/siia/selectsiia200detail.do?pblancid=pbln_000000000121331,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121331
biz,PBLN_000000000121330,[경북] 성주군 2026년 소상공인 카드수수료 지원사업 참여점포 모집 공고,"<p>경상북도경제진흥원에서는 국내외 경기침체로 어려움을 겪고 있는 소상공인들을 위한 ‘소상공인 카드수수료 지원사업’ 참여점포를 다음과 같이 모집하오니 많은 신청 부탁드립니다.</p><p><br></p><p style=""line-height: 1.8;"">☞ ’25년도 연매출액이 1억 원 이하이며,사업자등록증 상의 소재지가 성주군인 소상공인</p><p style=""line-height: 1.8;"">※ 매출액은 부가가치세과세표준증명원 혹은 면세사업자수입금액증명원을 기준으로 함</p><p><br></p><p style=""line-height: 1.8;"">☞ 전년도 카드매출액의 0.4% 지원</p><p style=""line-height: 1.8;"">- 업체당 최저 5만원 최대 40만원 한도</p><p style=""line-height: 1.8;"">※ 지원금 산정방법 : ’25년 카드 매출액 / 1.1 * 0.4%</p>",경영,경상북도경제진흥원,경상북도,소상공인,디자인/상품화/사업화,,,,,"온라인 접수 및 방문 접수
- 온라인 : 행복카드.kr
- 접수처
ㆍ읍, 면, 동 행정복지센터
ㆍ 경상북도경제진흥원 4층 민생경제지원팀(구미시 이계북로 7)
ㆍ 경상북도소상공인연합회(경주시 동천로 24, 2층)","온라인 접수 및 방문 접수
- 온라인 : 행복카드.kr
- 접수처
ㆍ읍, 면, 동 행정복지센터
ㆍ 경상북도경제진흥원 4층 민생경제지원팀(구미시 이계북로 7)
ㆍ 경상북도소상공인연합회(경주시 동천로 24, 2층)",예산 소진시까지,main,primary,False,경북성주군2026년소상공인카드수수료지원사업참여점포모집공고|경상북도경제진흥원|,경북성주군2026년소상공인카드수수료지원사업참여점포모집공고,경상북도경제진흥원,,www.bizinfo.go.kr/sii/siia/selectsiia200detail.do?pblancid=pbln_000000000121330,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121330
biz,PBLN_000000000121329,[전남ㆍ광주] 2026년 전남바이오진흥원 K-바이오헬스 지역센터 지원사업 수혜기업 추가모집 공고,"<p>전남바이오진흥원에서는「2026년 K-바이오헬스 지역센터 지원사업」의 원활한 추진을 위하여기존 공고에 따라 기업 모집을 진행하였으나, 일부 프로그램의 지원기업이 부족함에 따라 아래와 같이 추가 모집을 실시하오니, 관심 있는 기업의 많은 참여를 바랍니다.</p><p><br></p><p style=""line-height: 1.8;"">☞ 전라남도ㆍ광주광역시에 위치한 바이오헬스 분야 창업 10년 이내의 중소ㆍ벤처기업</p><p style=""line-height: 1.8;"">- 창업 10년 미만의 중소ㆍ벤처기업으로 아래 각 호 중 하나 이상을 만족하는 창업기업</p><p style=""line-height: 1.8;"">※ 자세한 지원대상 공고문 참조</p><div><br></div><p style=""line-height: 1.8;"">☞ 창업기업 지원, 네트워킹, 자율프로그램 지원</p><p style=""line-height: 1.8;"">※ 자세한 지원내용 공고문 참조</p>",경영,전남바이오진흥원,전라남도,중소기업,디자인/상품화/사업화,,,,,이메일 접수 (kskim0720@nate.com),이메일 접수 (kskim0720@nate.com),2026-04-20 ~ 2026-04-29,main,primary,False,전남ㆍ광주2026년전남바이오진흥원k바이오헬스지역센터지원사업수혜기업추가모집공고|전남바이오진흥원|20260420~20260429,전남ㆍ광주2026년전남바이오진흥원k바이오헬스지역센터지원사업수혜기업추가모집공고,전남바이오진흥원,20260420~20260429,www.bizinfo.go.kr/sii/siia/selectsiia200detail.do?pblancid=pbln_000000000121329,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121329
biz,PBLN_000000000121328,[경북] 김천시 2026년 소상공인 카드수수료 지원사업 참여점포 모집 공고,"<p>경상북도경제진흥원에서는 국내외 경기침체로 어려움을 겪고 있는 소상공인들을 위한 ‘소상공인 카드수수료 지원사업’ 참여점포를 다음과 같이 모집하오니 많은 신청 부탁드립니다.</p><p><br></p><p style=""line-height: 1.8;"">☞ ’25년도 연매출액이 1억 원 이하이며,사업자등록증 상의 소재지가 김천시인 소상공인</p><p style=""line-height: 1.8;"">※ 매출액은 부가가치세과세표준증명원 혹은 면세사업자수입금액증명원을 기준으로 함</p><p><br></p><p style=""line-height: 1.8;"">☞ 전년도 카드매출액의 0.4% 지원</p><p style=""line-height: 1.8;"">- 업체당 최저 5만원 최대 40만원 한도</p><p style=""line-height: 1.8;"">※ 지원금 산정방법 : ’25년 카드 매출액 / 1.1 * 0.4%</p>",경영,경상북도경제진흥원,경상북도,소상공인,디자인/상품화/사업화,,,,,"온라인 접수 및 방문 접수
- 온라인 : 행복카드.kr
- 접수처
ㆍ읍, 면, 동 행정복지센터
ㆍ 경상북도경제진흥원 4층 민생경제지원팀(구미시 이계북로 7)
ㆍ 경상북도소상공인연합회(경주시 동천로 24, 2층)","온라인 접수 및 방문 접수
- 온라인 : 행복카드.kr
- 접수처
ㆍ읍, 면, 동 행정복지센터
ㆍ 경상북도경제진흥원 4층 민생경제지원팀(구미시 이계북로 7)
ㆍ 경상북도소상공인연합회(경주시 동천로 24, 2층)",예산 소진시까지,main,primary,False,경북김천시2026년소상공인카드수수료지원사업참여점포모집공고|경상북도경제진흥원|,경북김천시2026년소상공인카드수수료지원사업참여점포모집공고,경상북도경제진흥원,,www.bizinfo.go.kr/sii/siia/selectsiia200detail.do?pblancid=pbln_000000000121328,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121328
biz,PBLN_000000000121327,[경북] 상주시 2026년 일자리 공감페이 지원사업 참여기업 모집 공고,"<p>경상북도경제진흥원에서는 상주시 소재 중소기업의 취업 지원금 지급으로 우수인력 확보 및 장기 재직 지원을 통한 지역경제 활성화를 도모하고자 「2026년 상주형 일자리 공감페이 지원사업」 참여기업을 모집하오니 많은 참여 바랍니다.</p><p><br></p><p>☞ 상주시 소재 사업장을 가동 중인 상시근로자 5인 이상 기업</p><p><br></p><p style=""line-height: 1.8;"">☞ 일자리 창출 우수기업 인센티브(기업당 최대 10백만원 이내) 지원</p><p style=""line-height: 1.8;"">※ 자세한 지원내용 공고문 참조</p>",인력/일자리,경상북도경제진흥원,경상북도,중소기업,작업환경개선,,,,,이메일 접수 (jungheon.ha@gepa.kr),이메일 접수 (jungheon.ha@gepa.kr),예산 소진시까지,main,primary,False,경북상주시2026년일자리공감페이지원사업참여기업모집공고|경상북도경제진흥원|,경북상주시2026년일자리공감페이지원사업참여기업모집공고,경상북도경제진흥원,,www.bizinfo.go.kr/sii/siia/selectsiia200detail.do?pblancid=pbln_000000000121327,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121327
biz,PBLN_000000000121326,[경북] 고령군 2026년 소상공인 카드수수료 지원사업 참여점포 모집 공고,"<p>경상북도경제진흥원에서는 국내외 경기침체로 어려움을 겪고 있는 소상공인들을 위한 ‘소상공인 카드수수료 지원사업’ 참여점포를 다음과 같이 모집하오니 많은 신청 부탁드립니다.</p><p><br></p><p style=""line-height: 1.8;"">☞ ’25년도 연매출액이 1억 원 이하이며,사업자등록증 상의 소재지가 고령군인 소상공인</p><p style=""line-height: 1.8;"">※ 매출액은 부가가치세과세표준증명원 혹은 면세사업자수입금액증명원을 기준으로 함</p><p><br></p><p style=""line-height: 1.8;"">☞ 전년도 카드매출액의 0.4% 지원</p><p style=""line-height: 1.8;"">- 업체당 최저 5만원 최대 40만원 한도</p><p style=""line-height: 1.8;"">※ 지원금 산정방법 : ’25년 카드 매출액 / 1.1 * 0.4%</p>",경영,경상북도경제진흥원,경상북도,소상공인,디자인/상품화/사업화,,,,,"온라인 접수 및 방문 접수
- 온라인 : 행복카드.kr
- 접수처
ㆍ읍, 면, 동 행정복지센터
ㆍ 경상북도경제진흥원 4층 민생경제지원팀(구미시 이계북로 7)
ㆍ 경상북도소상공인연합회(경주시 동천로 24, 2층)","온라인 접수 및 방문 접수
- 온라인 : 행복카드.kr
- 접수처
ㆍ읍, 면, 동 행정복지센터
ㆍ 경상북도경제진흥원 4층 민생경제지원팀(구미시 이계북로 7)
ㆍ 경상북도소상공인연합회(경주시 동천로 24, 2층)",예산 소진시까지,main,primary,False,경북고령군2026년소상공인카드수수료지원사업참여점포모집공고|경상북도경제진흥원|,경북고령군2026년소상공인카드수수료지원사업참여점포모집공고,경상북도경제진흥원,,www.bizinfo.go.kr/sii/siia/selectsiia200detail.do?pblancid=pbln_000000000121326,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121326
biz,PBLN_000000000121325,[경북] 경산시 2026년 소상공인 카드수수료 지원사업 참여점포 모집 공고,"<p>경상북도경제진흥원에서는 국내외 경기침체로 어려움을 겪고 있는 소상공인들을 위한 ‘소상공인 카드수수료 지원사업’ 참여점포를 다음과 같이 모집하오니 많은 신청 부탁드립니다.</p><p><br></p><p style=""line-height: 1.8;"">☞ ’25년도 연매출액이 1억 원 이하이며,사업자등록증 상의 소재지가 경산시인 소상공인</p><p style=""line-height: 1.8;"">※ 매출액은 부가가치세과세표준증명원 혹은 면세사업자수입금액증명원을 기준으로 함</p><p><br></p><p style=""line-height: 1.8;"">☞ 전년도 카드매출액의 0.4% 지원</p><p style=""line-height: 1.8;"">- 업체당 최저 5만원 최대 40만원 한도</p><p style=""line-height: 1.8;"">※ 지원금 산정방법 : ’25년 카드 매출액 / 1.1 * 0.4%</p>",경영,경상북도경제진흥원,경상북도,소상공인,디자인/상품화/사업화,,,,,"온라인 접수 및 방문 접수
- 온라인 : 행복카드.kr
- 접수처
ㆍ읍, 면, 동 행정복지센터
ㆍ 경상북도경제진흥원 4층 민생경제지원팀(구미시 이계북로 7)
ㆍ 경산시 소상공인연합회(경산시 삼풍로 27, 경북테크노파크 본원 4층)","온라인 접수 및 방문 접수
- 온라인 : 행복카드.kr
- 접수처
ㆍ읍, 면, 동 행정복지센터
ㆍ 경상북도경제진흥원 4층 민생경제지원팀(구미시 이계북로 7)
ㆍ 경산시 소상공인연합회(경산시 삼풍로 27, 경북테크노파크 본원 4층)",예산 소진시까지,main,primary,False,경북경산시2026년소상공인카드수수료지원사업참여점포모집공고|경상북도경제진흥원|,경북경산시2026년소상공인카드수수료지원사업참여점포모집공고,경상북도경제진흥원,,www.bizinfo.go.kr/sii/siia/selectsiia200detail.do?pblancid=pbln_000000000121325,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121325
biz,PBLN_000000000121324,[서울ㆍ부산ㆍ울산ㆍ경남ㆍ강원] 제조물책임(PL)보험료 지원사업 공고,"<p>중소기업중앙회는 지자체와 함께 중소기업의 제조물책임 리스크 대비와 보험료 부담 경감 등을 위하여「2026년 중소기업 제조물책임(PL)보험료 지원사업」을 다음과 같이 시행하오니 기한 내 신청하시기 바랍니다.</p><p><br></p><p style=""line-height: 1.8;"">☞ 증권상 사업장 소재지가 서울, 부산, 울산, 경남, 강원인 중소기업중앙회 PL단체보험 가입 중소기업 </p><p style=""line-height: 1.8;"">※ 단, 2026년 1~3월 중에 보험료를 납부하고 계약을 유지중인 업체</p><p style=""line-height: 1.8;"">※ 자세한 지원대상 공고문 참조</p><p><br></p><p style=""line-height: 1.8;"">☞  PL보험 가입시 납부한 보험료의 10~30%이내 지원(업체당 최대 100~200만원 한도이내)</p><p style=""line-height: 1.8;"">※ 지역별 지원내용 상이 지원신청서 참조</p><p style=""line-height: 1.8;"">※ 붙임 지원신청서 참조(다른사업과의 중복지원 불가)</p>",경영,중소기업중앙회,서울특별시,중소기업,디자인/상품화/사업화,,,,,"팩스, 이메일 접수
- 이메일 : pl@kbiz.or.kr
- 팩스 : 0502-397-0200","팩스, 이메일 접수
- 이메일 : pl@kbiz.or.kr
- 팩스 : 0502-397-0200",2026-04-23 ~ 2026-05-08,main,primary,False,서울ㆍ부산ㆍ울산ㆍ경남ㆍ강원제조물책임보험료지원사업공고|중소기업중앙회|20260423~20260508,서울ㆍ부산ㆍ울산ㆍ경남ㆍ강원제조물책임보험료지원사업공고,중소기업중앙회,20260423~20260508,www.bizinfo.go.kr/sii/siia/selectsiia200detail.do?pblancid=pbln_000000000121324,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121324
biz,PBLN_000000000121323,[광주] 2026년 말레이시아 K-소비재 유통망 입점 사업 모집 공고,"<p>광주광역시와 KOTRA광주전남지원본부는 관내 중소기업의 수출 확대 및 시장 다변화를 위해 「2026 광주광역시 말레이시아 K-소비재 유통망 입점」 계획을 아래와 같이 공고하오니 많은 참가 바랍니다.</p><p><br></p><p style=""line-height: 1.8;"">☞ 광주광역시 소재(본사 또는 공장) 수출유망 중소기업</p><p style=""line-height: 1.8;"">- 2025년도 수출 실적 2,000만$ 이하 중소기업</p><p><br></p><p style=""line-height: 1.8;"">☞ 수출상담회, 유통망 입점 및 판촉 지원</p><p style=""line-height: 1.8;"">- 바이어 발굴, 상담장 임차, 통역, 항공료(50~70%, 참여횟수별 차등지원)현지 유통망 입점 및 판촉 지원(무역관 수용 시)</p>",판로/수출,KOTRA광주전남지원본부,산업통상부,중소기업,시장개척,,,,,"이메일 접수 (kotragj@kotra.or.kr)
※ 메일 발송 후 확인 전화 필수","이메일 접수 (kotragj@kotra.or.kr)
※ 메일 발송 후 확인 전화 필수",2026-04-22 ~ 2026-05-01,main,primary,False,광주2026년말레이시아k소비재유통망입점사업모집공고|kotra광주전남지원본부|20260422~20260501,광주2026년말레이시아k소비재유통망입점사업모집공고,kotra광주전남지원본부,20260422~20260501,www.bizinfo.go.kr/sii/siia/selectsiia200detail.do?pblancid=pbln_000000000121323,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121323
